lat,lon,name,accesslevel,wheelchair
51.0462745,13.7732327,Fetscherplatz,1,limited
50.9937123,13.7609565,Autobahnmeisterei,0,unknown
50.9944977,13.761841,Autobahnmeisterei,0,unknown
51.0037209,13.7644897,Leubnitzer Höhe,0,unknown
51.0065285,13.7658747,Koloniestraße,0,unknown
51.0888667,13.7497142,"Dresden, Justizvollzugsanstalt",2,yes
51.10707,13.7742311,"Klotzsche, Infineon",2,yes
51.1221132,13.7640658,Flughafen West,1,limited
51.0737408,13.6910066,Overbeckstraße,-1,no
51.0768387,13.6994659,An der Flutrinne,-1,no
51.0767422,13.6992518,An der Flutrinne,-1,no
51.0851412,13.7271824,Trachenberger Platz,1,limited
51.0927915,13.7198354,Ausrückehaltestelle Dorothea-Erxleben-Straße,0,unknown
51.0890114,13.7232728,Hubertusplatz,-1,no
51.0613883,13.7462082,Albertplatz,-1,no
51.0616713,13.7458416,Albertplatz,-1,no
51.0136582,13.7903644,Hülßestraße,-1,no
51.1188253,13.7680426,Ahlbecker Straße,0,unknown
51.1180257,13.7741237,Karlshagener Weg,1,limited
51.119981,13.7644598,Flughafenstraße,2,yes
51.1200453,13.7646291,Flughafenstraße,1,limited
50.9645328,13.8298197,Bosewitz,0,unknown
51.0873105,13.6357375,Ludwigstraße,0,unknown
51.08495,13.6458324,Gohlis,0,unknown
51.0825732,13.6523553,Am Urnenfeld,0,unknown
51.0794286,13.6595234,Podemusstraße,0,unknown
51.075537,13.6663721,Flensburger Straße,0,unknown
51.0584965,13.7104116,Waltherstraße,2,yes
51.0620751,13.667588,Droste-Hülshoff-Straße,0,unknown
51.0641856,13.6732474,Am Lehmberg,0,unknown
51.0639857,13.6761551,Schunckstraße,0,unknown
51.0183502,13.5871524,Oberhermsdorf Kreuzung,0,unknown
51.0689609,13.6602037,Schleswiger Straße,0,unknown
51.0283476,13.7109973,Kaitzer Straße,0,unknown
51.0273011,13.7152685,"Plauen, Nöthnitzer Straße",1,limited
51.0271095,13.7163412,"Plauen, Nöthnitzer Straße",-1,no
51.0262871,13.7208864,Regensburger Straße,1,limited
51.0264332,13.7206049,Regensburger Straße,1,limited
50.9767685,13.8721163,Heinrich-Zille-Straße,0,unknown
50.9805669,13.8698203,Rathaus,0,unknown
50.9828935,13.8659041,Friedensstraße,0,unknown
50.9450051,13.7574121,Kreischa Am Mühlgraben,0,unknown
50.95082,13.7690064,Gombsen Neugombsen,0,unknown
51.0408548,13.7793565,"Dresden, Mansfelder Straße",1,limited
50.9446404,13.7495105,Kreischa Oberer Dorfplatz,0,unknown
50.949215,13.7317133,Kreischa Abzw. Quohren,0,unknown
50.9423508,13.7649073,Freesienstraße,0,unknown
50.9350843,13.7724058,Abzweig nach Maxen,0,unknown
50.9348848,13.7724004,Abzweig nach Maxen,0,unknown
50.9458619,13.7604619,Kreischa Haußmannplatz,0,unknown
50.9447959,13.761795,Kreischa Kirche,0,unknown
50.9421628,13.7649171,Freesienstraße,0,unknown
50.9473008,13.7646549,Klinikum Kreischa,0,unknown
50.9512036,13.7694783,Gombsen Neugombsen,0,unknown
50.9478074,13.7653865,Klinikum Kreischa,0,unknown
50.9529344,13.7273197,Kreischa Abzw. Kleincarsdorf,2,yes
50.9447008,13.7489851,Kreischa Oberer Dorfplatz,0,unknown
50.9493705,13.7317668,Kreischa Abzw. Quohren,0,unknown
50.9564465,13.7762008,Gombsen,0,unknown
50.9681151,13.7125468,"Possendorf, Hauptstraße",2,yes
50.975753,13.715425,"Hainichen, Am Käferberg",0,unknown
50.9683718,13.7127186,"Possendorf, Hauptstraße",2,yes
50.9679394,13.7122894,"Possendorf, Hauptstraße",2,yes
51.1400307,13.66157,"Dippelsdorf, Großenhainer Straße",0,unknown
50.9939831,13.7176061,"Bannewitz, Windbergstraße",0,unknown
50.993885,13.7177648,"Bannewitz, Windbergstraße",0,unknown
51.1275062,13.9164929,"Radeberg, Badstraße (EKZ)",0,unknown
51.1278702,13.9167795,"Radeberg, Badstraße (EKZ)",0,unknown
51.1407758,13.9145005,Wachau Feldschlösschen Siedlung,-1,no
51.1408181,13.9146859,Wachau Feldschlösschen Siedlung,-1,no
51.1511702,13.5696649,Grundschule,-1,no
51.161526,13.5646188,Kirchplatz,2,yes
51.1620842,13.5676325,Rathaus,2,yes
51.1525313,13.5666108,Lessingstraße,2,yes
51.1090646,13.9043451,"Radeberg, Heinrich-Gläser-Straße",-1,no
51.1089894,13.9058318,"Radeberg, Heinrich-Gläser-Straße",-1,no
51.0056885,13.6885032,Gittersee Hermann-Michel-Straße,0,unknown
51.0059353,13.6885911,Gittersee Hermann-Michel-Straße,0,unknown
51.1000073,13.9129427,"Radeberg, Juri-Gagarin-Straße",0,unknown
51.1003071,13.9113243,"Radeberg, Juri-Gagarin-Straße",0,unknown
51.1020856,13.9133249,"Radeberg, Georg-Büchner-Straße",0,unknown
51.1028378,13.9136114,"Radeberg, Georg-Büchner-Straße",0,unknown
51.1074702,13.9170558,"Radeberg, Goethestraße",0,unknown
51.1076136,13.9174954,"Radeberg, Goethestraße",0,unknown
51.1768999,13.5610901,Bahnhof,0,unknown
51.0838736,13.6719375,Altkaditz,0,unknown
51.0842623,13.672588,Altkaditz,0,unknown
51.1373007,13.892647,"Radeberg-Liegau, Hofeberg",-1,no
51.1372744,13.89263,"Radeberg-Liegau, Hofeberg",-1,no
51.1382503,13.9007013,"Radeberg-Liegau, Abzweig Augustusbad",0,unknown
51.1371765,13.9008115,"Radeberg-Liegau, Abzweig Augustusbad",-1,no
51.0622433,13.8543093,"Bühlau, Ullersdorfer Platz",-1,no
51.0604578,13.8850083,Gasthof Weißig,1,limited
51.053728,13.8639961,"Dresden, Hornweg",1,limited
51.0621223,13.8533136,"Bühlau, Ullersdorfer Platz",-1,no
51.053283,13.8646326,"Dresden, Hornweg",1,limited
51.0621959,13.8544022,"Bühlau, Ullersdorfer Platz",-1,no
51.0535895,13.8637486,"Dresden, Hornweg",1,limited
51.0620864,13.8530866,"Bühlau, Ullersdorfer Platz",-1,no
51.0621338,13.8552112,"Bühlau, Ullersdorfer Platz",-1,no
51.0535211,13.8644899,"Dresden, Hornweg",1,limited
51.1049404,13.7102978,Heidefriedhof,2,yes
51.1409209,13.6822467,"Reichenberg, Sonnenland",0,unknown
51.1308174,13.685538,"Reichenberg, Niedergasse",0,unknown
51.1176488,13.6965827,"Boxdorf, Am Grunde",2,yes
51.1113098,13.6998524,Baumwiese,0,unknown
51.1408777,13.6820562,"Reichenberg, Sonnenland",0,unknown
51.1242816,13.6877932,"Reichenberg, Feldschlößchen",1,limited
51.1179783,13.6960932,"Boxdorf, Am Grunde",1,limited
51.1242228,13.6879346,"Reichenberg, Feldschlößchen",0,unknown
51.1111644,13.7016997,Baumwiese,1,limited
51.1044407,13.7104748,Heidefriedhof,2,yes
51.111196,13.7014184,Baumwiese,1,limited
51.1306068,13.6854309,"Reichenberg, Niedergasse",-1,no
51.1547377,13.6805085,"Moritzburg, Waldstraße/Bahnhof",0,unknown
51.1547377,13.6806551,"Moritzburg, Waldstraße/Bahnhof",0,unknown
51.0607292,13.9185358,"Weißig, Bautzner Landstraße",-1,no
51.0639043,13.9485568,"Rossendorf, Forschungszentrum",1,limited
51.0502001,13.7438709,Pirnaischer Platz,0,unknown
51.0437198,13.7380826,Walpurgisstraße,-1,no
51.0486271,13.7443428,Pirnaischer Platz,2,yes
51.0436684,13.7378331,Walpurgisstraße,-1,no
51.0637772,13.8212538,Plattleite,-1,no
51.0607751,13.9189671,"Weißig, Bautzner Landstraße",-1,no
51.0500675,13.8470099,"Dresden, Rochwitz Bühlauer Straße",2,yes
51.0539567,13.8207722,"Dresden, Obere Station Schwebebahn",2,yes
51.0555884,13.8317658,"Dresden, Zweibrüderweg",2,yes
51.0553302,13.8320847,"Dresden, Zweibrüderweg",2,yes
51.0513235,13.8309711,"Dresden, Kotzschweg",2,yes
51.0570907,13.8341055,"Dresden, Scharfensteinstraße",2,yes
51.0530745,13.8285815,"Dresden, Amselsteg",2,yes
51.0592734,13.8322559,"Dresden, Tännichtstraße",1,limited
51.0591857,13.8324283,"Dresden, Tännichtstraße",1,limited
51.0529659,13.8282829,"Dresden, Amselsteg",2,yes
51.0562118,13.8618167,"Dresden, Quohrener Straße",1,limited
51.0538837,13.8256431,"Dresden, Malerstraße",2,yes
51.0505899,13.8447915,"Dresden, Hutbergstraße",1,limited
51.0564649,13.8194866,"Dresden, Rißweg",1,limited
51.0522256,13.8038533,Schillerplatz (Betriebshaltestelle),-1,no
51.0562091,13.8203292,"Dresden, Rißweg",1,limited
51.0522765,13.8034206,Schillerplatz (Ausstieg),-1,no
51.0584914,13.8287203,"Dresden, Steglichstraße",1,limited
51.0585195,13.8281047,"Dresden, Steglichstraße",1,limited
51.0617546,13.8485099,Grundstraße,-1,no
51.0625832,13.8552925,"Bühlau, Ullersdorfer Platz",-1,no
51.0194457,13.7252527,"Dresden, Höckendorfer Weg",-1,no
51.0269292,13.7096525,"Dresden, Plauenscher Ring",1,limited
51.0187948,13.7064514,"Dresden, Saarstraße",2,yes
51.0437608,13.7031121,Tharandter Straße,1,limited
51.0436861,13.7029277,Tharandter Straße,1,limited
51.0190749,13.7060652,"Dresden, Saarstraße",2,yes
51.0222752,13.7169045,"Dresden, Cämmerswalder Straße",2,yes
51.0194026,13.7256565,"Dresden, Höckendorfer Weg",-1,no
51.0223486,13.7178474,"Dresden, Cämmerswalder Straße",2,yes
51.0216766,13.7101552,"Dresden, Kotteweg",2,yes
51.0198989,13.7068053,"Dresden, Saarstraße",2,yes
51.0185573,13.7064037,"Dresden, Saarstraße",2,yes
51.0493392,13.7941695,"Dresden, Hüblerplatz",2,yes
51.0492327,13.7940095,"Dresden, Hüblerplatz",2,yes
51.0067226,13.8806487,"Dresden, Lohmener Straße",2,yes
51.0082255,13.8756919,"Dresden, Pillnitzer Platz",2,yes
51.0187726,13.8558729,"Dresden, An der Obstplantage",2,yes
50.9998966,13.9006949,"Dresden, Am Waldrand",0,unknown
51.012488,13.8734083,"Dresden, Rathaus Pillnitz",-1,no
51.0049627,13.8858256,"Dresden, Am Schöpsdamm",2,yes
51.0067264,13.8801597,"Dresden, Lohmener Straße",2,yes
50.9999317,13.9003609,"Dresden, Am Waldrand",0,unknown
51.008615,13.8746978,"Dresden, Pillnitzer Platz",-1,no
51.0186035,13.8563317,"Dresden, An der Obstplantage",2,yes
51.0123526,13.8735113,"Dresden, Rathaus Pillnitz",1,limited
51.0049162,13.8863905,"Dresden, Am Schöpsdamm",2,yes
51.0023377,13.8945787,"Dresden, Dorfplatz Oberpoyritz",0,unknown
51.0024564,13.8944185,"Dresden, Dorfplatz Oberpoyritz",0,unknown
51.0623182,13.8546154,"Bühlau, Ullersdorfer Platz",-1,no
51.059286,13.8579128,"Dresden, Cunewalder Straße",1,limited
51.0504179,13.8472341,"Rochwitz, Bühlauer Straße",2,yes
51.0592999,13.8581309,"Dresden, Cunewalder Straße",1,limited
51.0556877,13.8627642,"Dresden, Quohrener Straße",1,limited
51.0570839,13.8339096,"Dresden, Scharfensteinstraße",2,yes
51.0513333,13.8306424,"Dresden, Kotzschweg",2,yes
51.058641,13.839811,"Dresden, Elisabethstraße",1,limited
51.0588014,13.840508,"Dresden, Elisabethstraße",1,limited
51.0294884,13.6868353,"Dresden, Alfred-Thiele-Straße",-1,no
51.0317168,13.685672,"Dresden, Rüdesheimer Straße",1,limited
51.0435768,13.7248665,Budapester Straße,2,yes
51.0592219,13.7831168,"Dresden, Johannstadt",-1,no
51.035239,13.6843578,"Dresden, Kölner Straße",1,limited
51.0436147,13.7243711,Budapester Straße,2,yes
51.1519504,13.9595359,"Leppersdorf, Schule",0,unknown
51.0507564,13.7323537,Postplatz - Nur zum Ausstieg,2,yes
51.0799269,13.6970152,Sörnewitzer Straße,2,yes
51.0708303,13.635818,Alt- Leuteritz,0,unknown
51.0707494,13.6360218,Dresden Altleuteritz,0,unknown
51.0711067,13.6385217,An der Autobahn,0,unknown
51.0707492,13.6380163,"Merbitz, Autobahnbrücke",0,unknown
51.0842094,13.7283637,Trachenberger Platz,2,yes
51.1162456,13.9225486,"Radeberg, Stolpener Straße",0,unknown
51.1150078,13.9247547,"Radeberg, Stolpener Straße",2,yes
51.1288972,13.8421462,"Dresden-Langebrück, Spritzenhaus",0,unknown
51.0505992,13.7135905,Cottaer Straße,-1,no
51.0619344,13.728612,Pieschener Allee,0,unknown
50.9441097,13.7010568,"Karsdorf, B170",0,unknown
51.1320025,13.5414022,Brockwitz Bäckerei,0,unknown
51.1648221,13.8794831,"Seifersdorf, Wendeplatz",1,limited
51.1644915,13.8794094,"Seifersdorf, Wendeplatz",1,limited
50.9382877,13.8520983,FAlkenhain Ortsanfang,0,unknown
51.0255449,13.829583,Burgenlandstraße,-1,no
51.0235169,13.8256081,Reichenhaller Straße,2,yes
51.0277641,13.8325965,Troppauer Straße,1,limited
50.9548718,13.857288,"Dohna, Markt",0,unknown
51.0317177,13.6858006,Rüdesheimer Straße,0,unknown
51.0580466,13.5909021,Unkersdorf Kirche,0,unknown
51.1098937,13.6050865,Radebeul Naundorf,0,unknown
51.0656856,13.7419961,Bahnhof Neustadt,1,limited
51.0408523,13.7332729,Hauptbahnhof,2,yes
51.0417241,13.7354111,Hauptbahnhof Nord,2,yes
51.0649819,13.742158,Bahnhof Neustadt,1,limited
51.055357,13.7230542,Bahnhof Mitte / Jahnstraße,2,yes
50.9843041,13.580569,"Tharandt, Markt",0,unknown
50.9799214,13.5434918,"Kurort Hartha, Kurplatz",0,unknown
50.9835648,13.5419872,Kurort Hartha Genesungsheim,0,unknown
50.9864175,13.531573,"Spechtshausen, Forstamt",0,unknown
50.9878597,13.5270765,"Spechtshausen, Gasthaus",0,unknown
50.9806643,13.5457589,"Kurort Hartha, Abzweig Spechtshausen",0,unknown
50.9804945,13.5457276,"Kurort Hartha, Abzweig Spechtshausen",0,unknown
50.9917617,13.527406,"Pohrsdorf, Sonnenlehne",0,unknown
50.9950869,13.528388,"Pohrsdorf, Abzweig Fördergersdorf",0,unknown
50.9959782,13.5282056,"Pohrsdorf, Abzweig Fördergersdorf",0,unknown
50.9952084,13.5423033,"Fördergersdorf, Gasthaus",0,unknown
50.9947155,13.5469972,"Fördergersdorf, Niederdorf",0,unknown
51.0960608,13.7191583,Wilder Mann,-1,no
51.0961648,13.7191254,Wilder Mann,-1,no
51.0880117,13.7192151,Boxdorfer Straße,0,unknown
51.0507557,13.8013572,"Dresden, Wägnerstraße",2,yes
51.0957993,13.7194514,Wilder Mann,-1,no
51.0958465,13.7194236,Wilder Mann,-1,no
50.9678517,13.8559866,Martin-Luther-Straße,0,unknown
50.9687013,13.8561247,Martin-Luther-Straße,0,unknown
51.0815015,13.9002138,"Ullersdorf, Gasthof",0,unknown
51.080042,13.8971108,"Ullersdorf, Langebrücker Straße",0,unknown
51.0009316,13.8247888,"Dresden, An der Post",0,unknown
51.0010632,13.8246869,"Dresden, An der Post",0,unknown
51.0176496,13.8080124,"Dresden, An der Rennbahn",0,unknown
51.0155131,13.8099977,"Dresden, Vollmarstraße",0,unknown
51.0086148,13.8558037,"Kleinzschachwitz, Freystraße",-1,no
50.9978374,13.8093209,"Dresden, Göppersdorfer Weg",1,limited
50.9979184,13.8095998,"Dresden, Göppersdorfer Weg",1,limited
51.0256755,13.7570855,Heinrich-Zille-Straße,1,limited
50.9838614,13.7992173,Dresden Kelterei,0,unknown
50.9836018,13.7988262,Dresden Kelterei,0,unknown
50.9967611,13.8071641,Kurt-Tucholsky-Straße,1,limited
50.9969873,13.807325,Kurt-Tucholsky-Straße,1,limited
51.0589043,13.6620045,"Dresden, Martin-Opitz-Straße",0,unknown
51.0927043,13.6411938,Niedergohlis Südstraße,0,unknown
51.0943822,13.6423632,Niedergohlis Dorfstraße,0,unknown
51.0888017,13.6467837,"Dresden, Obergohlis",1,limited
51.0788991,13.7322606,"Dresden, Pestalozziplatz",1,limited
51.0029166,13.8210347,"Dresden, Reisstraße",0,unknown
51.0231314,13.7467597,"Dresden, Rubensweg",1,limited
50.9821764,13.7961455,Dresden Sobrigauer Weg,0,unknown
50.9817706,13.7959834,Dresden Sobrigauer Weg,0,unknown
51.0366986,13.7401717,Uhlandstraße,2,yes
51.0368991,13.7397584,Uhlandstraße,2,yes
51.092422,13.6449319,Windmühlenweg,0,unknown
51.0584021,13.640873,Zschonergrund Mühle,0,unknown
50.9779785,13.7940912,Dresden Fußweg nach Borthen,0,unknown
51.0240159,13.8381148,Leubener Straße,2,yes
51.0280068,13.8344604,Hermann-Seidel-Straße,-1,no
51.0002212,13.8292677,Försterlingstraße,0,unknown
51.0277685,13.8347354,Hermann-Seidel-Straße,-1,no
51.0659397,13.7983772,Elbschlösser,2,yes
51.0671559,13.7779173,Waldschlößchen,2,yes
51.017369,13.7027686,"Dresden, Achtbeeteweg",2,yes
51.0659846,13.7971392,Elbschlösser,2,yes
51.0669774,13.7851944,Angelikastraße,2,yes
51.1117241,13.9551997,"Arnsdorf-Wallroda, Kreuzung",0,unknown
51.0460433,13.6795746,Dahlienweg,-1,no
51.1602693,13.6801153,"Moritzburg, Rathaus",1,limited
51.1554455,13.6828077,"Moritzburg, Bahnhof",0,unknown
51.1601468,13.632223,"Auer, Gasthof",-1,no
51.1599549,13.6793595,"Moritzburg, Roßmarkt",-1,no
51.1552657,13.6824701,"Moritzburg, Bahnhof",0,unknown
51.1640777,13.6798228,"Moritzburg, Schloß",1,limited
51.1753579,13.6204569,"Neuer Anbau, Zum Heidehof",-1,no
51.156003,13.6838014,"Moritzburg, Bahnhof",0,unknown
51.1660219,13.6753652,"Moritzburg, Kalkreuther Straße",1,limited
51.1606411,13.6318677,"Auer, Gasthof",-1,no
51.1642546,13.6773542,"Moritzburg, Markt",1,limited
51.0991782,13.7157357,"Dresden, Neuländer Straße",2,yes
51.0764876,13.7329437,Liststraße,1,limited
51.0989986,13.7156355,"Dresden, Neuländer Straße",2,yes
51.0689067,13.7383341,Lößnitzstraße,1,limited
51.0684806,13.7387999,Lößnitzstraße,1,limited
50.9367009,13.6911943,Karsdorf Wendeplatz,0,unknown
50.9500931,13.666748,Oelsa Mitte,0,unknown
50.9502553,13.6657073,Oelsa Mitte,0,unknown
50.9442934,13.671769,Oelsa Gasthof,0,unknown
51.0641476,13.7371013,Anton- / Leipziger Straße,2,yes
51.112112,13.59005,Radebeul Kleinstückenweg,0,unknown
51.1184681,13.5731275,Coswig-Kötitz Schule,0,unknown
51.1167079,13.5722214,"Kötitz, Gasthaus",0,unknown
51.126102,13.5724178,Coswig Deutsche Eiche,2,yes
51.1325777,13.5403832,Brockwitz Bäckerei,0,unknown
51.1415306,13.5975346,"Coswig, Spitzgrundmühle",0,unknown
51.1578777,13.5949679,Laubenhöhe,2,yes
51.1415652,13.5972781,"Coswig, Spitzgrundmühle",0,unknown
51.1576151,13.5948018,Laubenhöhe,2,yes
50.9931552,13.7163656,Bannewitz Carl-Behrens-Straße,0,unknown
50.9929996,13.715763,Bannewitz Carl-Behrens-Straße,0,unknown
50.9705476,13.8783779,Sachseneck,0,unknown
50.9706288,13.8785174,Sachseneck,0,unknown
50.9897542,13.7069299,"Bannewitz, Siedlung",0,unknown
50.9917464,13.6956861,"Kleinnaundorf, Saarstr",0,unknown
51.070837,13.6357778,Dresden Altleuteritz,0,unknown
51.0875439,13.6284411,Erna-Berger-Straße,0,unknown
51.0890792,13.6229279,An den Winkelwiesen,0,unknown
51.0403471,13.6451654,Altnossener Straße,0,unknown
50.998222,13.6786409,"Kleinnaundorf, Am Birkenwäldchen",0,unknown
51.0118598,13.617508,Wendeplatz,0,unknown
50.9804574,13.8604713,Bahnhof Heidenau,2,yes
50.9762897,13.8719688,Heinrich-Zille-Straße,0,unknown
51.0601017,13.717526,Krankenhaus Friedrichstadt,2,yes
50.9644007,13.882071,Rosa-Luxemburg-Straße,0,unknown
50.96757,13.873848,Ärztehaus,2,yes
50.9650423,13.8820741,Fritz-Gumpert-Platz,0,unknown
51.1164606,13.9164007,"Radeberg, August-Bebel-Straße",-1,no
51.0631209,13.7156179,Alberthafen,2,yes
51.0607969,13.7151558,Vorwerkstraße,2,yes
51.0635702,13.7157158,Alberthafen,2,yes
51.0609544,13.7149447,Vorwerkstraße,2,yes
51.0674206,13.6708701,Schulberg,0,unknown
51.0689665,13.6600183,Schleswiger Straße,0,unknown
51.06091,13.6773133,Gottfried-Keller-Straße,-1,no
51.0642674,13.6754088,Schunkstraße,0,unknown
51.0554303,13.5933396,"Unkersdorf, Teichweg",0,unknown
51.0676173,13.6699421,Schulberg,0,unknown
51.0877043,13.6321091,Schulstraße,0,unknown
51.088084,13.6286511,Erna-Berger-Straße,0,unknown
51.0812374,13.6083808,"Cossebaude, Dorotheenstraße 93",0,unknown
51.0855272,13.6308921,Bahnhof Cossebaude,0,unknown
51.0853553,13.6318308,Bahnhof Cossebaude,-1,no
51.0878503,13.6321488,Schulstraße,0,unknown
51.0858376,13.629557,Bahnhof Cossebaude,-1,no
51.0854436,13.6314547,Bahnhof Cossebaude,0,unknown
51.0047554,13.6630028,Burgk Windbergallee,0,unknown
51.0057564,13.6447457,Freital Döhlen Am Langen Rain,0,unknown
51.0026017,13.6159603,Freital Weißig Schulstraße,0,unknown
51.0049022,13.6331246,Freital Döhlen Mittelweg,0,unknown
51.0340501,13.8005673,Bärensteiner Straße,-1,no
51.0340615,13.8006555,Bärensteiner Straße,-1,no
50.9874906,13.6689226,Niederhäslich Dorfplatz,0,unknown
50.9861626,13.6762984,NiederhäslichTanzschule,0,unknown
50.9874492,13.669003,Niederhäslich Dorfplatz,0,unknown
50.933513,13.5697451,Wendeplatz,0,unknown
51.042236,13.6786139,Julius-Vahlteich-Straße,-1,no
51.051417,13.5378176,Wilsdruff Markt,0,unknown
51.0398724,13.5436102,"Wilsdruff, Freiberger Straße",0,unknown
51.0348879,13.5480865,"Grumbach, Mühlweg",0,unknown
51.0312586,13.5476115,Grumbach Wendeplatz,0,unknown
51.0393207,13.6516387,Am Altfrankener Park,0,unknown
51.0398396,13.5438155,"Wilsdruff, Freiberger Straße",1,limited
51.0558252,13.5465637,Hühndorfer Höhe Kleingärten,0,unknown
51.0324391,13.5893822,Kesselsdorf Straße des Friedens,0,unknown
51.0400632,13.6596988,Hirtenstraße,0,unknown
51.0391875,13.6518714,Am Altfrankener Park,0,unknown
51.0463838,13.5382187,"Wilsdruff, Bahnhof",0,unknown
51.032228,13.5896352,Kesselsdorf Straße des Friedens,0,unknown
51.0466041,13.5578603,"Wilsdruff, Abzweig Kaufbach",0,unknown
51.0602998,13.5539849,Hühndorfer Höhe Ost,0,unknown
51.042303,13.6789247,Julius-Vahlteich-Straße,-1,no
51.039979,13.6594726,Hirtenstraße,0,unknown
51.0502647,13.5370024,"Wilsdruff, Gezinge (Schule)",0,unknown
51.0407716,13.6740666,Wölfnitzer Ring,0,unknown
51.0501331,13.5371048,"Wilsdruff, Gezinge (Schule)",0,unknown
51.0595217,13.5419107,Hühndorfer Höhe West,0,unknown
51.0468238,13.5570265,"Wilsdruff, Abzweig Kaufbach",0,unknown
51.0511874,13.5378643,Wilsdruff Markt,0,unknown
50.9734829,13.8602754,Erlichtmühle,0,unknown
50.9730658,13.8592294,Erlichtmühle,0,unknown
51.051565,13.5751537,"Kaufbach, Zur Windmühle (Wendeplatz)",0,unknown
51.032478,13.585795,Kesselsdorf Grumbacher Straße,0,unknown
51.1107032,13.5682706,Gauernitz Verkaufsstelle,0,unknown
50.996208,13.848943,Struppener Straße,0,unknown
50.996276,13.849233,Struppener Straße,0,unknown
50.9888104,13.8293683,Krebser Straße,0,unknown
51.0105183,13.5614462,"Grumbach, Am Kalkofen",0,unknown
51.0462253,13.5384266,"Wilsdruff, Bahnhof",0,unknown
51.0187418,13.5594158,"Grumbach, Braunsdorfer Straße",0,unknown
50.9837134,13.5419301,Kurort Hartha Genesungsheim,0,unknown
50.9955976,13.5353377,"Fördergersdorf, Abzweig Spechtshausen",0,unknown
50.9916601,13.5272257,"Pohrsdorf, Sonnenlehne",0,unknown
50.9889389,13.5725886,"Tharandt, Fördergersdorfer Straße",0,unknown
51.0006703,13.5705485,"Kleinopitz, Abzweig Fördergersdorf",0,unknown
50.9953364,13.5427177,"Fördergersdorf, Gasthaus",0,unknown
51.0368398,13.5865076,"Kesselsdorf, Unkersdorfer Straße",0,unknown
50.9820656,13.548009,"Kurort Hartha, Kirchners Gaststätte",0,unknown
51.0291812,13.550558,Schulbus,0,unknown
50.9821152,13.5479367,"Kurort Hartha, Kirchners Gaststätte",0,unknown
51.0362586,13.5952091,"Kesselsdorf, Frankenring",0,unknown
50.9865122,13.531488,"Spechtshausen, Forstamt",0,unknown
51.0362359,13.5954066,"Kesselsdorf, Frankenring",0,unknown
50.9799926,13.5432354,"Kurort Hartha, Kurplatz",0,unknown
51.0259832,13.5528353,"Grumbach, Kirche",0,unknown
50.9876512,13.5279735,"Spechtshausen, Gasthaus",0,unknown
50.9946675,13.5467428,"Fördergersdorf, Niederdorf",0,unknown
51.0188059,13.5592475,"Grumbach, Braunsdorfer Straße",0,unknown
50.9816678,13.5544906,"Kurort Hartha, Buchenweg",-1,no
50.9888262,13.5725496,"Tharandt, Fördergersdorfer Straße",0,unknown
51.0258934,13.553034,"Grumbach, Kirche",0,unknown
51.0104069,13.5613996,"Grumbach, Am Kalkofen",0,unknown
51.0368541,13.5866636,"Kesselsdorf, Unkersdorfer Straße",0,unknown
51.0005929,13.5715143,"Kleinopitz, Abzweig Fördergersdorf",0,unknown
50.9842812,13.5630915,"Kurort Hartha, Talmühle",0,unknown
51.0350053,13.5481862,"Grumbach, Mühlweg",0,unknown
50.9956586,13.5353297,"Fördergersdorf, Abzweig Spechtshausen",0,unknown
50.9852881,13.5803033,"Tharandt, Ärztehaus",0,unknown
50.9816621,13.5542615,"Kurort Hartha, Buchenweg",-1,no
50.9845654,13.563225,"Kurort Hartha, Talmühle",0,unknown
51.019103,13.735864,Ludwig-Renn-Allee,2,yes
51.0190134,13.7412652,"Zschertnitz, Münzmeisterstr",-1,no
51.0152513,13.7409391,Altmockritz,0,unknown
51.0142928,13.7477524,Campingplatz Mockritz,1,limited
51.0143614,13.7481107,Campingplatz Mockritz,2,yes
51.0148955,13.7512266,Münzteichweg,0,unknown
51.0149478,13.7516847,Münzteichweg,0,unknown
51.0197533,13.7306444,Südhöhe,2,yes
51.0128349,13.730543,Bannewitzer Straße,0,unknown
51.0146117,13.7269015,Altkaitz,0,unknown
51.0143377,13.7266291,Altkaitz,0,unknown
51.0185694,13.7590045,Mockritz,0,unknown
51.0203629,13.7556727,Otto-Pilz-Straße,0,unknown
51.0021925,13.7642236,Gombsener Straße,0,unknown
51.0023301,13.7641198,Gombsener Straße,0,unknown
50.9508173,13.9536839,Pirna Sonnenstein Süd,0,unknown
50.950545,13.956886,Pirna Deciner Straße,0,unknown
50.9521738,13.9557492,Pirna Remscheider Straße,0,unknown
50.9539096,13.9584554,Varkausring,0,unknown
51.0675235,13.7208707,Parkplatz Ostragehege,0,unknown
51.1015511,13.6854336,August-Bebel-Straße,0,unknown
51.1056262,13.6856127,August-Bebel-Straße/Waldstraße,0,unknown
51.1071476,13.6904146,Waldstraße,0,unknown
51.0884452,13.6138172,Amselgrund,0,unknown
51.0886493,13.6131941,Amselgrund,0,unknown
51.0886602,13.6134922,Amselgrund,0,unknown
51.0890995,13.6229069,An den Winkelwiesen,0,unknown
51.0891818,13.6217935,An den Winkelwiesen,0,unknown
51.0518673,13.5604976,Kaufbach Agragenossenschaft,0,unknown
51.051969,13.5604218,Kaufbach Agragenossenschaft,0,unknown
51.0519677,13.569816,Kaufbach Gasthof,0,unknown
51.0520934,13.5699161,Kaufbach Gasthof,0,unknown
