id,lat,lon
295686008,51.0305408,13.7300831
29510407,51.0334046,13.7360858
27767977,51.0321018,13.7338685
534624,51.0297721,13.7314481
534625,51.0300544,13.730835
29348250,51.0301399,13.7306401
30436907,51.0303052,13.7306279
30436908,51.0301981,13.7308169
252007120,51.0307072,13.730548
27767967,51.0314451,13.7335385
1346160,51.035183,13.7357935
295686011,51.0304305,13.7307729
11766037,51.0392728,13.7283865
11766047,51.0386002,13.7262151
11766438,51.0405416,13.7233797
11768490,51.0401301,13.7297067
11768893,51.0377722,13.7287643
11769044,51.0363465,13.7236761
11876175,51.0409351,13.7279705
11876182,51.04017,13.7281297
15509572,51.0369868,13.7266659
18178646,51.0376652,13.727502
26907143,51.0376671,13.7251669
11876231,51.0419643,13.7258336
11876232,51.0420271,13.7256579
11876233,51.0416104,13.7249796
11766034,51.0362729,13.7291299
15509475,51.0362105,13.7284167
2411307394,51.0363515,13.7280918
11876150,51.0396996,13.7246095
11876165,51.0407775,13.7263321
11876234,51.0415369,13.7251094
26907144,51.0385322,13.7232935
251790263,51.0415776,13.7250439
2071667,51.0405978,13.7346953
3855349,51.0384218,13.7350638
3855350,51.0389516,13.7333945
11765997,51.0395687,13.7310986
11766007,51.0378892,13.7305512
11766021,51.0363596,13.7300526
11768482,51.0396889,13.7311378
11769597,51.0390124,13.7332051
18630516,51.0417658,13.735868
24912730,51.0375312,13.7327124
29510448,51.0399343,13.7362532
164030541,51.0424011,13.730889
247949465,51.0423273,13.7362152
247949469,51.0425388,13.7354757
1701629987,51.0405093,13.7344279
29510446,51.0423343,13.730802
21659941,51.0478284,13.7150774
30409543,51.0460782,13.7165201
10919783,51.0487468,13.7109395
18178733,51.0462914,13.7127389
253138534,51.0452375,13.710926
118340427,51.0483303,13.7163899
534749,51.0492723,13.7206793
18178797,51.04925,13.7205521
30409352,51.0432912,13.7218021
1701535851,51.0487387,13.7177674
18178721,51.0464026,13.7221395
18178725,51.0473032,13.7216578
18178798,51.0472576,13.721495
30409546,51.0467085,13.7190674
18178769,51.0514551,13.715045
21552167,51.0550349,13.7163381
21659947,51.0521323,13.7161739
25873183,51.0515725,13.7148724
21540870,51.049702,13.7122329
21527714,51.0521035,13.713863
25237437,51.052211,13.7111037
534751,51.0540523,13.7222612
21552168,51.0539334,13.7192171
21659945,51.0508947,13.7179973
21659946,51.0502573,13.7168898
21684319,51.0554054,13.718128
21684320,51.0549923,13.7196183
25116964,51.051185,13.7204577
25235132,51.0494055,13.7205027
25235133,51.049446,13.7206259
29510455,51.0540987,13.7221079
29510457,51.0511728,13.7203478
25116994,51.0557919,13.7209783
25873172,51.0548185,13.7201637
25873173,51.0547228,13.7200643
18178804,51.049837,13.7232172
1701535932,51.0499424,13.7231536
21552162,51.0557889,13.7169708
25873174,51.0540956,13.7191456
76865083,51.0556311,13.7215412
534758,51.0547236,13.7203648
21684322,51.0546642,13.7202871
25873175,51.0545869,13.7205715
2277954502,51.0542225,13.718729
2277954503,51.0539909,13.7189985
3411630,51.0457225,13.729431
3411636,51.0490335,13.7281421
16574678,51.0458618,13.7292791
18178713,51.048381,13.7295468
18178715,51.0465678,13.7277286
18178716,51.0464977,13.7279421
18178718,51.0457173,13.7263851
18178805,51.0479278,13.7241136
18178811,51.0465091,13.725356
18178817,51.0468228,13.726999
76906619,51.0492772,13.7268802
249175272,51.047286,13.7293134
277386960,51.0477474,13.7276098
277386965,51.048507,13.7294321
546378258,51.0450619,13.7274348
3411633,51.0470455,13.7263426
249155433,51.0469738,13.7248707
247991094,51.0442283,13.7284812
534745,51.0453852,13.7237802
18178719,51.0448631,13.7248942
534768,51.047122,13.733618
534769,51.0467813,13.7334286
534770,51.0464665,13.7334301
18178673,51.0444891,13.7336048
18178676,51.0435617,13.7326004
18178677,51.0449173,13.7303216
18178714,51.0477288,13.7302827
29536304,51.0490268,13.7314153
29536306,51.0484177,13.7318968
29536310,51.0478144,13.7304787
247949495,51.0427348,13.7360841
247991090,51.0428494,13.7317411
249079533,51.0466647,13.7348093
357917181,51.0469387,13.7343915
1775338888,51.0470157,13.7346824
29138173,51.0465872,13.7342635
18178712,51.0493147,13.7287749
25236148,51.0551746,13.7269424
219363272,51.0507666,13.7247992
903630740,51.0527499,13.7296119
25116930,51.0536753,13.7290085
25116933,51.0543429,13.7280265
25116936,51.0558069,13.7259908
219362715,51.0513483,13.7244275
3411638,51.0502066,13.7251874
25235126,51.0503827,13.7250695
534764,51.0520384,13.728882
2276890447,51.0520737,13.7289104
2276890462,51.0509261,13.7291801
25116954,51.0526641,13.7236415
126667312,51.0549696,13.7234277
432677319,51.054336,13.7240895
2276979715,51.0525026,13.7274568
2276988612,51.0524009,13.727788
2277932836,51.0551746,13.7237224
3411641,51.0536492,13.7235986
3411642,51.0540005,13.7242703
25116958,51.0519688,13.724043
2276979718,51.0532668,13.724868
2276979721,51.053306,13.7247348
903646183,51.0546041,13.7277455
2417412282,51.0549414,13.7272707
534765,51.0509312,13.7290459
25233750,51.0507712,13.7290786
2276890445,51.0507731,13.7292054
534767,51.0504998,13.7322957
16574584,51.0522808,13.7312077
25117034,51.0509345,13.7324224
84447258,51.0500547,13.7306535
903630527,51.0529475,13.7301431
25116946,51.0533945,13.731339
25116948,51.0525919,13.7320606
25873148,51.0523476,13.7350571
207252029,51.0517153,13.7337211
1749554771,51.0518588,13.7343411
277690859,51.0509924,13.7333064
16574563,51.0549644,13.7299147
25233757,51.0507414,13.7334645
207264815,51.0518209,13.7327529
24973501,51.0555262,13.7334584
899013124,51.0532768,13.7362197
2572637252,51.0550384,13.7363292
21540857,51.0560466,13.6866127
21540858,51.0560329,13.6883069
21540861,51.0567207,13.6867035
24947421,51.057213,13.6847168
24947424,51.0561754,13.6846851
26848749,51.0600172,13.6845238
108156480,51.0596522,13.6845287
267276378,51.057073,13.6867532
1632149359,51.0614156,13.6904374
1632149360,51.0615034,13.6901188
278451621,51.0620772,13.6900993
1632149375,51.0617054,13.6901376
2297615,51.0573258,13.6863627
21540853,51.0558632,13.6891925
21540854,51.0562156,13.6884669
275545283,51.0587692,13.6843109
21647047,51.0617856,13.689704
536667,51.0579507,13.6889062
21647054,51.0623119,13.6904458
21647057,51.0597718,13.6897163
21647058,51.0595393,13.6895942
21647397,51.0574679,13.6876949
24947411,51.0581331,13.6853444
21540856,51.0567433,13.6873486
311941598,51.060863,13.6944238
1618168522,51.0619479,13.6905139
1632149367,51.0616256,13.6904939
1630023963,51.0601325,13.6967243
270477037,51.0622685,13.6908956
1632149349,51.0608167,13.6938989
536669,51.0664197,13.6895453
30330419,51.066357,13.6893694
21647051,51.0630973,13.6900316
141678998,51.0631083,13.6901728
271287016,51.06278,13.6901759
21552164,51.0573491,13.7095048
536672,51.0580677,13.7100752
1582510300,51.0737905,13.6902472
24952506,51.0738248,13.6854877
1635251979,51.0737954,13.6900531
1944119539,51.0713393,13.6863737
2057199272,51.0715088,13.68621
24945360,51.0719965,13.68986
1830048621,51.07199,13.6900275
1569658137,51.069418,13.6897106
1569658148,51.0694215,13.6895077
2472689303,51.0727546,13.6901291
2472689332,51.0726998,13.6904566
2297664,51.0693916,13.6934022
24952524,51.0729269,13.693179
24952533,51.0728768,13.6938879
24952534,51.0728404,13.6953234
24952535,51.0734929,13.6954384
311042124,51.0694635,13.6963749
311042144,51.071297,13.6966668
24952536,51.0712766,13.6950861
312774782,51.071987,13.695188
312774842,51.0720074,13.6959797
312774902,51.0712883,13.6958796
2297666,51.0694183,13.6948168
107672766,51.0694026,13.6910009
24953125,51.077755,13.6929845
24953126,51.0773338,13.695392
25269426,51.0791838,13.6951225
25269432,51.0778987,13.6953174
78454178,51.0772641,13.6953924
2075220,51.0817247,13.6932309
24945369,51.081722,13.6930044
25096430,51.0819516,13.6931624
25096432,51.0819399,13.6929312
536670,51.0784138,13.6909411
78454176,51.0783137,13.6908549
21454513,51.0697081,13.6983301
21454514,51.0702462,13.698743
24952507,51.0743957,13.7018437
24952510,51.0741991,13.6986822
24952527,51.0744667,13.6997678
24952529,51.0739181,13.7011999
24952531,51.0713644,13.6990982
24956231,51.07131,13.6978834
278432147,51.0742344,13.6984772
312974690,51.0731582,13.6989517
1582515592,51.0727672,13.6990733
312974528,51.0739975,13.6973485
24952503,51.0741016,13.6974234
24953136,51.07818,13.6995933
25269423,51.0794529,13.6993964
24953131,51.0779077,13.7021114
24953135,51.0783124,13.7020512
24953130,51.0774913,13.7000474
78454183,51.0770748,13.6997319
320529409,51.0774474,13.699713
24953144,51.0800423,13.7072919
24953147,51.0774459,13.7077979
24953158,51.0803885,13.7055214
300359279,51.0798936,13.7073038
304619909,51.0773496,13.7086948
24953142,51.081611,13.709316
25694682,51.0799934,13.7098394
24953133,51.0783349,13.7041631
24953134,51.0802213,13.7039493
27282933,51.0815769,13.7054285
27282934,51.0816399,13.7071251
24953145,51.0788395,13.7074793
24953146,51.0785619,13.7056689
25694681,51.07909,13.7100585
2426969142,51.0800101,13.7074449
1776031118,51.0577898,13.7147039
21552166,51.0564862,13.7120527
25116970,51.0560664,13.7132481
25116988,51.057523,13.7155342
25116991,51.057269,13.7163244
25236455,51.0590145,13.7108273
25236458,51.0582064,13.7134234
315518379,51.0592257,13.7142661
903656551,51.0615829,13.7128165
21552169,51.0607309,13.7155208
21552163,51.0572146,13.7126297
25116973,51.056807,13.7138999
25116979,51.0565269,13.7147251
25116982,51.0562575,13.7155473
21552170,51.0568068,13.7177627
21552171,51.0566135,13.7222448
21552172,51.0574402,13.7197208
25116967,51.0590004,13.7209383
25873171,51.0564374,13.7228938
333748474,51.059899,13.718147
2261868629,51.0584827,13.722527
903656646,51.0629372,13.713637
534753,51.0568155,13.7258786
16574555,51.0565711,13.7284693
2202559858,51.058035,13.7253747
25875092,51.0560259,13.726355
534754,51.0570162,13.7261518
16574394,51.0579924,13.7272087
16574547,51.0570606,13.7259815
25116942,51.0560532,13.7248865
25116951,51.0578991,13.7274041
26263620,51.0594677,13.7290397
534755,51.0576172,13.7249949
2261868623,51.0577376,13.7248523
2261868627,51.0576691,13.7247713
534759,51.0600635,13.7274935
534760,51.060153,13.7279025
2071681,51.0577776,13.7272096
24973506,51.0601187,13.7285142
24973507,51.0592997,13.7289398
2080491311,51.0602347,13.7279361
2071682,51.0587164,13.7260736
311651883,51.0559237,13.7346129
16574292,51.0615897,13.7344026
24973504,51.0582873,13.7308216
276808336,51.0630688,13.7344257
276808337,51.0637641,13.7338632
276808339,51.0640837,13.7350481
276808340,51.063318,13.7357695
2136539206,51.0651043,13.7349664
2137031326,51.0675762,13.7320367
32697899,51.0688892,13.7307305
2183590256,51.06401,13.7362851
2187198435,51.0746844,13.7228924
76479416,51.0750015,13.7222735
2188719872,51.0751632,13.7219949
2187198462,51.0746303,13.7228122
24953153,51.0793138,13.7123864
256115632,51.0806171,13.7155497
24953154,51.0809497,13.7119827
25694680,51.0802182,13.7121595
25694685,51.0811526,13.7112026
24953152,51.0775245,13.712828
2162498504,51.07756,13.7104266
197699689,51.0776594,13.7164854
1639974467,51.0781318,13.71562
2191784398,51.0808734,13.7127487
2191877686,51.0806482,13.7135986
2191877689,51.0811642,13.7132334
24953161,51.080421,13.7139132
2191784400,51.081194,13.7133336
2191877683,51.0804315,13.7137436
2191877687,51.0815932,13.7130331
2193054580,51.079539,13.7144715
2193054583,51.0792697,13.7148404
2193054588,51.0791455,13.7148666
25694686,51.0810998,13.7119525
25694684,51.0805877,13.7137892
1814074019,51.0799652,13.7200196
1814074022,51.0801885,13.7220312
10919797,51.0779746,13.7175229
24953179,51.077374,13.7195806
25694695,51.0791847,13.7221165
25694696,51.0779332,13.7222884
25694708,51.0761184,13.7227265
2087600388,51.0758745,13.7205706
24953175,51.078362,13.7186549
1814074018,51.0798156,13.7189471
24953171,51.0808158,13.7170395
24953176,51.081218,13.72023
25694691,51.0815437,13.7229618
250305182,51.0810425,13.7188257
25694697,51.0773977,13.7211485
24953180,51.0764735,13.7192215
25694709,51.0761276,13.7200862
2188230457,51.0764236,13.7191835
2188230474,51.0761021,13.7200021
24953172,51.0795802,13.7172604
24953178,51.0787749,13.7198338
25694741,51.0725333,13.7289828
25694742,51.0715394,13.7292687
25694749,51.0727771,13.7296071
262167058,51.0753501,13.7283869
25694729,51.0750042,13.7297325
25694718,51.0743188,13.7265628
25694727,51.0753591,13.7280135
25694715,51.0717412,13.7270099
1736565482,51.0705052,13.7295805
2187198446,51.071115,13.7282057
621109792,51.0703102,13.7294752
916556901,51.0736368,13.7242096
2187198440,51.0704343,13.7293681
2188597656,51.0701591,13.7296491
2198004359,51.0710788,13.7281188
25694712,51.0731136,13.7249043
2187198445,51.0711802,13.7278956
2187198455,51.0705181,13.729014
2187198464,51.0710582,13.7280681
25694743,51.0719806,13.7303645
25694744,51.072245,13.7310182
25694745,51.0731684,13.7305822
249716202,51.0752436,13.7337268
272768132,51.0740877,13.73014
25694747,51.0711311,13.7312217
25694748,51.0712456,13.7315071
2187198469,51.0705959,13.7298867
3411661,51.0744715,13.7343893
2229318839,51.0752755,13.7338676
16573543,51.0729613,13.7355302
16573527,51.0726032,13.7358481
25694760,51.0726155,13.7350356
2594167113,51.0750613,13.7340197
2595350833,51.0750769,13.7351151
2595350836,51.0753974,13.7337849
25694705,51.0796634,13.7246836
25694706,51.0784431,13.7239722
25694707,51.0773307,13.7233331
25694731,51.0766691,13.7270458
25694732,51.0769934,13.7250137
25694733,51.0789656,13.7264114
25694734,51.0791802,13.7261022
25694724,51.075887,13.7240399
262167060,51.0760346,13.7288492
1520303651,51.0763467,13.7290458
25694692,51.0807215,13.7240774
25694704,51.0800834,13.724911
2142233291,51.0759539,13.7240987
2142233292,51.0758436,13.7239986
25694730,51.0763304,13.7294076
25694740,51.0802295,13.7286179
30331755,51.0802548,13.7289313
25694739,51.081413,13.7273077
2143369420,51.0816394,13.7262264
2144249414,51.0809372,13.7251198
25622934,51.0770445,13.732676
30156768,51.0796997,13.7319082
30331756,51.0786966,13.7310062
30331757,51.0795214,13.7317833
463195052,51.0813919,13.7310059
522077817,51.0762435,13.7330724
25694752,51.0768446,13.730721
271152348,51.0771987,13.7315433
25622928,51.0791243,13.7322149
249672805,51.0816691,13.7308157
443925228,51.0780083,13.732842
25622927,51.0795003,13.7320145
30331749,51.0777616,13.7333483
443925224,51.0793943,13.7320687
30331750,51.0775526,13.7332832
25622930,51.0779749,13.7325198
444059536,51.0776032,13.7324074
2595350844,51.0755744,13.7336616
128479227,50.9827921,13.7524029
392380976,50.9820364,13.7519581
31144499,50.9842807,13.7533525
31384927,50.9882244,13.7548956
470502444,50.9885339,13.7547481
470502477,50.9891961,13.7537314
470502497,50.9887829,13.7529076
30823014,50.9897773,13.7623169
31144490,50.9865985,13.7590936
130147066,50.9896813,13.7613778
130147067,50.9890297,13.7583372
130147080,50.9894633,13.7581601
1422426997,50.9890555,13.7584074
470501702,50.9905094,13.7625417
130147138,50.9819472,13.7643562
130147135,50.9820247,13.7637186
130147146,50.9824181,13.7668597
31144471,50.9898251,13.7627647
86739319,50.9808061,13.7820906
86739615,50.9805077,13.7817992
86739081,50.9818852,13.7849021
1689668229,50.990172,13.788566
86785189,50.9911791,13.7697456
30398094,50.9980339,13.7634427
130251481,50.9926086,13.7781876
130251491,50.9935567,13.7781798
309822758,50.9937354,13.778917
829797625,50.994392,13.7820009
130251466,50.9914818,13.7775582
79486680,50.9929706,13.7759252
85873064,50.9934197,13.7887431
85873070,50.9949788,13.7885352
1689668418,50.9911016,13.7887393
1689668522,50.9915509,13.7873774
1689668613,50.9918149,13.7881143
1690058871,50.9908338,13.7879511
257891355,50.9955685,13.7869356
79486706,50.9958786,13.7885943
94659379,50.9982431,13.7867903
94660086,50.9986806,13.788155
94659628,51.0015118,13.7841686
94659816,51.001587,13.7858534
8083417,51.009293,13.7491442
442780,51.0148443,13.7406717
259149182,51.0128397,13.7425931
258044778,51.0129234,13.7480155
258044779,51.0127809,13.7473368
258044795,51.0114559,13.7434965
258044838,51.0120174,13.7429207
8083412,51.0108845,13.7491742
258045152,51.0107015,13.7486209
364732243,51.0093942,13.7505232
311863405,51.0070921,13.75995
2049445138,51.0071815,13.7593195
2177456468,51.0070299,13.7601113
560725688,51.0053585,13.760325
30397963,51.0067877,13.7622865
30397965,51.0068978,13.7611027
158804179,51.0146453,13.7550347
247439479,51.0162345,13.7540698
247439499,51.0162891,13.7547901
6697996,51.0157887,13.7555609
158804174,51.0138858,13.752058
158799932,51.0116876,13.7611033
158799941,51.0105763,13.7621163
268857932,51.0108817,13.7581746
258045737,51.01128,13.7593259
442734,51.0166317,13.7369788
442736,51.0166949,13.7393911
442754,51.0180226,13.7367679
442763,51.0174012,13.7395819
264570797,51.0191074,13.7367345
256053779,51.0192984,13.7423786
442764,51.0183811,13.7395089
534646,51.0174458,13.7370239
1420907,51.018442,13.7367677
1420908,51.0179656,13.7395325
1420910,51.0178738,13.7368781
248908215,51.0185174,13.7367632
312748150,51.0229174,13.7391529
312984975,51.0229603,13.7480392
256053789,51.0197745,13.7474924
30849663,51.0264955,13.7424099
312748402,51.0236499,13.73905
534596,51.0236452,13.7414132
30436917,51.0289184,13.7417427
534620,51.0258743,13.7422719
534622,51.0287131,13.7429639
32045913,51.0283873,13.7476722
267040606,51.0263718,13.7434611
274687385,51.0253232,13.745841
367830883,51.0289112,13.7436204
440685546,51.0246208,13.7452398
534608,51.0284191,13.7457358
30436919,51.0285419,13.7458344
98009298,51.0283933,13.7459372
138966239,51.029263,13.7463937
138967357,51.0285207,13.7459921
30436923,51.0278374,13.7488918
30849542,51.0275096,13.7486805
30849611,51.026214,13.7479379
30849648,51.0265887,13.7465243
534640,51.0233158,13.7445389
534617,51.0225533,13.7508727
247439470,51.0177313,13.7554805
256053803,51.0220786,13.750282
256053823,51.0212885,13.7521233
30847514,51.0204081,13.7555756
10919774,51.0168917,13.7580611
10919775,51.0182306,13.7595806
35708303,51.0227639,13.7570674
35708306,51.0226232,13.758871
247444577,51.0190147,13.7625563
247632338,51.017475,13.7609389
259148564,51.0198265,13.7566032
259148585,51.0195298,13.7571429
264402854,51.0207414,13.7591009
274376047,51.0221723,13.7612734
278322655,51.0216108,13.7612309
278322657,51.0210424,13.7615481
278322742,51.0205128,13.759998
274376038,51.0226487,13.7613229
30847513,51.0209852,13.7572848
30409417,51.0263893,13.7554853
30409419,51.0264924,13.7553573
30409424,51.0265018,13.7556068
30433159,51.0288766,13.7547598
30409422,51.026407,13.7557161
35707423,51.0243036,13.7529188
30261367,51.029588,13.7556524
2242004633,51.0296122,13.7559806
35708295,51.0235321,13.755883
35707436,51.0255767,13.753064
35707425,51.0247174,13.7522481
35707427,51.0251529,13.7513861
35707429,51.0245985,13.749995
35707430,51.024388,13.7504815
35707437,51.0259207,13.7522893
30849631,51.0256919,13.7500821
274688433,51.0257805,13.7497185
2628479807,51.0295332,13.7557841
30151436,51.0279367,13.7596309
30433151,51.0272372,13.7573583
35708305,51.0232498,13.7579119
259148184,51.0268353,13.762524
266010797,51.028505,13.7592287
10919767,51.0233091,13.7602006
18627192,51.0240167,13.7592015
30409415,51.0267565,13.7565466
536575,51.0254878,13.7570188
30151410,51.0275385,13.7613805
30403571,51.0254119,13.7568709
8083457,51.025366,13.7591723
30849168,51.0252482,13.7593415
30849169,51.0246488,13.7602403
535357,51.0279868,13.7593875
30374277,51.0283822,13.7591583
30403569,51.0247208,13.7579149
35708294,51.0240225,13.7567212
2822877801,51.0240848,13.7610939
30397960,51.006784,13.7648737
30397962,51.006772,13.7629998
30397992,51.0063104,13.7648256
30397961,51.0067609,13.7639032
258045381,51.0058813,13.7658097
311295192,51.0052305,13.7657479
311295339,51.0045817,13.7656587
30397957,51.0075429,13.767993
258045391,51.0070497,13.7669258
317437348,51.0061269,13.769045
30397959,51.0067858,13.765929
2049551459,51.0082763,13.7665884
2049551463,51.0096252,13.7667131
258045213,51.0037351,13.7653098
30397998,51.0062781,13.7658488
1667033425,51.0087305,13.7686975
30397953,51.0048274,13.7697595
30397955,51.0054726,13.7692256
1667033426,51.0092938,13.773654
1667033444,51.0098695,13.7693892
258045314,51.0058361,13.7750384
267022910,51.0094714,13.7725783
258045520,51.0085834,13.7698285
258045526,51.0084778,13.770617
267022911,51.0082794,13.7721845
311140852,51.0083768,13.7714088
6698000,51.0158117,13.7640766
31144433,51.0157164,13.7673471
158799794,51.0122302,13.7648857
158799901,51.0157518,13.7643488
247324700,51.0157282,13.7664068
247340955,51.0159215,13.7637405
247632342,51.0144885,13.7645135
247632347,51.01461,13.7661089
266992724,51.0142119,13.7661957
1667033887,51.0122939,13.7648444
310670586,51.0157138,13.7687013
1667034328,51.0157078,13.7675327
1942977739,51.0160948,13.7681837
2001551742,51.0154298,13.7683094
11714254,51.0164559,13.7626988
2208582202,51.0157151,13.7683234
247632357,51.0134907,13.7690396
266992742,51.0108432,13.7684705
266992773,51.0121553,13.768907
266992785,51.0113739,13.76854
311276130,51.0121436,13.7631496
2049551482,51.0126829,13.7664924
258045458,51.0116836,13.770666
247632380,51.0130358,13.7751387
247632386,51.0129755,13.7753559
6698001,51.0157826,13.7715374
30403558,51.0138433,13.7740983
247632372,51.0121224,13.7729215
247632373,51.0123138,13.7730346
295431283,51.0157192,13.7691365
258045452,51.0112423,13.7694088
258045508,51.0100293,13.7739178
285962173,51.0111899,13.7714065
1667033454,51.0101476,13.7695466
1667033469,51.0105626,13.7700341
2391552668,51.0122488,13.7700802
2391552669,51.0108291,13.7709929
2391552670,51.0108055,13.7708567
2039066667,51.0151964,13.7719739
30122596,51.0133993,13.773792
30398058,51.0067446,13.7784492
258045644,51.0083654,13.7809203
258045679,51.0085959,13.7814006
258045492,51.009163,13.7778245
258045683,51.0091904,13.7806561
274082398,51.0080048,13.7785362
274082399,51.0088219,13.7795984
2507296804,51.0072139,13.7791272
219303712,51.009848,13.7863849
30398060,51.0095678,13.7837253
31348975,51.0056403,13.7880238
2075218,51.0096359,13.7838708
276743753,51.005222,13.7873623
276743758,51.0035936,13.7871595
196199697,51.0130151,13.7812688
196199706,51.012947,13.7812932
197599517,51.0127783,13.7796114
197603108,51.0131119,13.7787334
196210270,51.0128816,13.7778412
247632364,51.0112951,13.7764324
247632376,51.0115569,13.7758054
196212932,51.0127711,13.7777777
196215324,51.0115039,13.7768931
196212414,51.0121424,13.7773295
196215333,51.0123899,13.7775059
196205175,51.0100076,13.786704
196206089,51.0106915,13.7881193
219314297,51.010366,13.788517
196208822,51.0160049,13.7840224
30848660,51.0152056,13.7854528
196199713,51.0143283,13.783241
196209538,51.0155077,13.7849037
196209541,51.0163765,13.7861232
196199714,51.0145669,13.7838255
196205350,51.0103656,13.7874591
196222680,51.0120238,13.7861649
196223349,51.0137635,13.7845458
196224240,51.0127596,13.7854705
196221403,51.015309,13.7857236
196222683,51.0130697,13.7883888
196223353,51.0145767,13.786481
196223930,51.0129753,13.7852756
196223933,51.0138932,13.7873275
196224244,51.0137139,13.7875694
30848648,51.0157647,13.7869715
30848026,51.0219278,13.7680546
35709399,51.0190861,13.7636028
35709400,51.0208493,13.7634252
247340943,51.0201705,13.7634496
247340959,51.0201809,13.764213
247340933,51.0185909,13.7677312
295431279,51.0169369,13.7679384
247340966,51.0192615,13.766032
30409278,51.0202592,13.7684776
30847942,51.0198413,13.7682741
35709385,51.0212726,13.7644509
247340965,51.0207702,13.7662944
247632307,51.0218163,13.7631095
1691461257,51.0171593,13.7690986
247340960,51.019478,13.7660025
30409274,51.020067,13.7702449
30848623,51.0230522,13.7695393
115632758,51.0197155,13.7737573
269568442,51.0222239,13.7731102
312763944,51.0180808,13.769696
312763946,51.0173793,13.7702463
269568436,51.0229216,13.7738603
12961664,51.024952,13.7642776
12961669,51.0244301,13.7651188
35710288,51.025581,13.7638135
265152505,51.0251691,13.7631715
276525212,51.0269677,13.7684711
536582,51.0261127,13.767796
536580,51.0269839,13.7651125
12961670,51.024629,13.7659828
30848182,51.0270967,13.7645275
1949320538,51.0269908,13.76344
2822877830,51.0255266,13.7688807
2822877874,51.0270936,13.7657684
2822877916,51.0277399,13.7631227
35314628,51.0292478,13.7731768
35710938,51.0283198,13.7755869
86672193,51.0242954,13.7712186
265070663,51.0287682,13.7705945
1213538598,51.0289823,13.7699416
115646877,51.0170041,13.7773328
115636725,51.0169067,13.7764035
115646922,51.017192,13.7783027
11714277,51.0192087,13.7810065
21508105,51.0218076,13.775992
30848740,51.0205399,13.7784423
605476765,51.0207642,13.7787516
115646900,51.017005,13.778805
115652012,51.0173432,13.7807072
197603119,51.0169581,13.7816914
30848662,51.0166871,13.7827251
196218314,51.0166654,13.7826487
271330597,51.0176092,13.784703
1686072628,51.0168021,13.788225
30848733,51.0208985,13.7829078
271330581,51.0200037,13.7852127
271331037,51.0204865,13.7841063
30848663,51.0176076,13.7839242
196208824,51.0168758,13.7852289
271330585,51.0173527,13.784372
271330595,51.0190037,13.7838288
297589489,51.0181825,13.7854297
35314641,51.0284182,13.7757226
30587893,51.0294059,13.7841369
35314665,51.0285122,13.7863751
85890601,50.9819687,13.796032
85871329,50.9900594,13.7910165
1689668157,50.9899768,13.7897193
85713791,50.9867673,13.7998103
85843132,50.9896893,13.7996462
85869863,50.9871175,13.7963471
85872058,50.9872644,13.7956413
355247248,50.9894802,13.8001979
85715115,50.9870929,13.8008007
85844679,50.9871767,13.7983019
86562763,50.9869379,13.7968495
85843130,50.989019,13.8014414
85863417,50.9892976,13.7985948
85870876,50.988851,13.7968168
85871660,50.9882751,13.79633
86564555,50.989393,13.7982643
31471508,50.9865374,13.8029837
31471510,50.9856295,13.8022429
85804832,50.9842038,13.8064621
85807521,50.98636,13.8064411
85807929,50.9865803,13.8062002
85807931,50.9869508,13.8061489
85808861,50.9840351,13.8046717
85842640,50.9887014,13.8026445
86644275,50.9845852,13.80205
85885352,50.9867069,13.8029029
85752071,50.9886296,13.8026284
85750452,50.9887999,13.8039687
85781025,50.9890351,13.8065127
85789321,50.9899362,13.8025203
85781028,50.9888005,13.8068091
85912299,50.9898038,13.8049059
11305234,50.9876965,13.8026758
85748936,50.9877146,13.8030699
2078553223,50.9875237,13.8026826
85928231,50.9872316,13.8128448
85928427,50.988413,13.8102958
85929505,50.9855986,13.8113936
86661782,50.9894751,13.8114568
31367026,50.9884273,13.8139836
1860714759,50.9925538,13.7929244
85872421,50.992219,13.7893625
85872422,50.9908211,13.7905764
86780089,50.994822,13.792173
1689668295,50.9904021,13.7893523
1689668323,50.9906536,13.7900904
1689668485,50.991362,13.7894845
1689668513,50.9915165,13.7899476
1689668708,50.9920646,13.7888651
1689668862,50.9924961,13.7903849
85873407,50.9940807,13.7911091
346633485,50.996011,13.7945157
11305286,50.9944948,13.801742
85845792,50.9906708,13.8004352
85862872,50.9907988,13.8000868
85863416,50.9908525,13.7999406
11305275,50.9929129,13.8018797
79359111,50.9912365,13.7988931
10919218,50.9961472,13.7958363
346633166,50.9960185,13.7957728
2482228310,50.9952074,13.7968781
2482228323,50.9960481,13.7959477
94660507,50.999156,13.7895798
94660635,50.9985027,13.79122
313152034,50.9977954,13.7906027
1283184475,51.0029527,13.7945599
2366047729,51.0024101,13.7947281
2075213,51.0017795,13.7938279
25755506,51.0016811,13.7937314
11714269,51.0017719,13.8011604
85897274,50.9989461,13.8015311
297456153,51.0033348,13.7982017
31354702,51.0020816,13.7977091
31354703,51.0020912,13.7981602
86807965,51.0024615,13.795625
2075215,50.998606,13.7996162
11008027,50.9985294,13.7997622
25755497,50.9984156,13.7996395
25755498,50.9984924,13.7995
32047102,50.9992679,13.8004622
11008006,51.0001386,13.8012963
85750453,50.9909485,13.8059693
85750454,50.9920918,13.807301
85911706,50.9913634,13.8050908
85914425,50.9915763,13.8066456
85914469,50.9919104,13.8039701
85912435,50.9903183,13.8038051
